gsm,title,cell type,donorid,tetramer,qc pass,visit
GSM7953820,2_DR0701_Day 14_lib41192,CD4 T cell,2,DR0701,FALSE,Day 14
GSM7953821,2_DR0701_Day 14_lib41193,CD4 T cell,2,DR0701,TRUE,Day 14
GSM7953822,2_DR0701_Day 14_lib41194,CD4 T cell,2,DR0701,TRUE,Day 14
GSM7953823,6_DR0404_Baseline_lib41195,CD4 T cell,6,DR0404,FALSE,Baseline
GSM7953824,6_DR0404_Baseline_lib41196,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953825,6_DR0404_Baseline_lib41197,CD4 T cell,6,DR0404,FALSE,Baseline
GSM7953826,6_DR0404_Baseline_lib41198,CD4 T cell,6,DR0404,FALSE,Baseline
GSM7953827,6_DR0404_Baseline_lib41199,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953828,6_DR0404_Baseline_lib41200,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953829,6_DR0404_Baseline_lib41201,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953830,6_DR0404_Baseline_lib41202,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953831,6_DR0404_Baseline_lib41203,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953832,6_DR0404_Baseline_lib41204,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953833,6_DR0404_Baseline_lib41205,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953834,6_DR0404_Baseline_lib41206,CD4 T cell,6,DR0404,FALSE,Baseline
GSM7953835,6_DR0404_Baseline_lib41207,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953836,6_DR0404_Baseline_lib41208,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953837,6_DR0404_Baseline_lib41209,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953838,6_DR0404_Baseline_lib41210,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953839,6_DR0404_Baseline_lib41211,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953840,6_DR0404_Baseline_lib41212,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953841,6_DR0404_Baseline_lib41213,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953842,6_DR0404_Baseline_lib41214,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953843,6_DR0404_Baseline_lib41215,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953844,6_DR0404_Baseline_lib41216,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953845,6_DR0404_Baseline_lib41217,CD4 T cell,6,DR0404,FALSE,Baseline
GSM7953846,6_DR0404_Baseline_lib41218,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953847,6_DR0404_Baseline_lib41219,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953848,6_DR0404_Baseline_lib41220,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953849,6_DR0404_Baseline_lib41221,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953850,6_DR0404_Baseline_lib41222,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953851,6_DR0404_Baseline_lib41223,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953852,6_DR0404_Baseline_lib41224,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953853,6_DR0404_Baseline_lib41225,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953854,6_DR0404_Baseline_lib41226,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953855,6_DR0404_Baseline_lib41227,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953856,6_DR0404_Baseline_lib41228,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953857,6_DR0404_Baseline_lib41229,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953858,6_DR0404_Baseline_lib41230,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953859,6_DR0404_Baseline_lib41231,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953860,6_DR0404_Baseline_lib41232,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953861,6_DR0404_Baseline_lib41233,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953862,6_DR0404_Baseline_lib41234,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953863,6_DR0404_Baseline_lib41235,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953864,6_DR0404_Baseline_lib41236,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953865,6_DR0404_Baseline_lib41237,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953866,6_DR0404_Baseline_lib41238,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953867,6_DR0404_Baseline_lib41239,CD4 T cell,6,DR0404,FALSE,Baseline
GSM7953868,6_DR0404_Baseline_lib41240,CD4 T cell,6,DR0404,FALSE,Baseline
GSM7953869,6_DR0404_Baseline_lib41241,CD4 T cell,6,DR0404,FALSE,Baseline
GSM7953870,6_DR0404_Baseline_lib41242,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953871,6_DR0404_Baseline_lib41243,CD4 T cell,6,DR0404,FALSE,Baseline
GSM7953872,6_DR0404_Baseline_lib41244,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953873,6_DR0404_Baseline_lib41245,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953874,6_DR0404_Baseline_lib41246,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953875,6_DR0404_Baseline_lib41247,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953876,6_DR0404_Baseline_lib41248,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953877,6_DR0404_Baseline_lib41249,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953878,6_DR0404_Baseline_lib41250,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953879,6_DR0404_Baseline_lib41251,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953880,6_DR0404_Baseline_lib41252,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953881,6_DR0404_Baseline_lib41253,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953882,6_DR0404_Baseline_lib41254,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953883,6_DR0404_Baseline_lib41255,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953884,6_DR0404_Baseline_lib41256,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953885,6_DR0404_Baseline_lib41257,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953886,6_DR0404_Baseline_lib41258,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953887,6_DR0404_Baseline_lib41259,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953888,6_DR0404_Baseline_lib41260,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953889,6_DR0404_Baseline_lib41261,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953890,6_DR0404_Baseline_lib41262,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953891,6_DR0404_Baseline_lib41263,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953892,6_DR0404_Baseline_lib41264,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953893,6_DR0404_Baseline_lib41265,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953894,6_DR0404_Baseline_lib41266,CD4 T cell,6,DR0404,FALSE,Baseline
GSM7953895,6_DR0404_Baseline_lib41267,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953896,6_DR0404_Baseline_lib41268,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953897,6_DR0404_Baseline_lib41269,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953898,6_DR0404_Baseline_lib41270,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953899,6_DR0404_Baseline_lib41271,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953900,6_DR0404_Baseline_lib41272,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953901,6_DR0404_Baseline_lib41273,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953902,6_DR0404_Baseline_lib41274,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953903,6_DR0404_Baseline_lib41275,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953904,6_DR0404_Baseline_lib41276,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953905,6_DR0404_Baseline_lib41277,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953906,6_DR0404_Baseline_lib41278,CD4 T cell,6,DR0404,FALSE,Baseline
GSM7953907,6_DR0404_Baseline_lib41279,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953908,6_DR0404_Baseline_lib41280,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953909,6_DR0404_Baseline_lib41281,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953910,6_DR0404_Baseline_lib41282,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953911,6_DR0404_Baseline_lib41283,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953912,6_DR0404_Baseline_lib41284,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953913,6_DR0404_Baseline_lib41285,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953914,6_DR0404_Baseline_lib41286,CD4 T cell,6,DR0404,FALSE,Baseline
GSM7953915,6_DR0404_Baseline_lib41287,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953916,6_DR0404_Baseline_lib41288,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953917,6_DR0404_Baseline_lib41289,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953918,6_DR0404_Baseline_lib41290,CD4 T cell,6,DR0404,TRUE,Baseline
GSM7953919,7_DR0401_Baseline_lib41291,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953920,7_DR0401_Baseline_lib41292,CD4 T cell,7,DR0401,FALSE,Baseline
GSM7953921,7_DR0101_Baseline_lib41293,CD4 T cell,7,DR0101,TRUE,Baseline
GSM7953922,7_DR0401_Baseline_lib41294,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953923,7_DR0401_Baseline_lib41295,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953924,7_DR0401_Baseline_lib41296,CD4 T cell,7,DR0401,FALSE,Baseline
GSM7953925,7_DR0401_Baseline_lib41297,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953926,7_DR0401_Baseline_lib41298,CD4 T cell,7,DR0401,FALSE,Baseline
GSM7953927,7_DR0401_Baseline_lib41299,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953928,7_DR0401_Baseline_lib41300,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953929,7_DR0401_Baseline_lib41301,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953930,7_DR0401_Baseline_lib41302,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953931,7_DR0101_Baseline_lib41303,CD4 T cell,7,DR0101,FALSE,Baseline
GSM7953932,7_DR0401_Baseline_lib41304,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953933,7_DR0101_Baseline_lib41305,CD4 T cell,7,DR0101,FALSE,Baseline
GSM7953934,7_DR0101_Baseline_lib41306,CD4 T cell,7,DR0101,FALSE,Baseline
GSM7953935,7_DR0401_Baseline_lib41307,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953936,7_DR0401_Baseline_lib41308,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953937,7_DR0401_Baseline_lib41309,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953938,7_DR0401_Baseline_lib41310,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953939,7_DR0401_Baseline_lib41311,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953940,7_DR0101_Baseline_lib41312,CD4 T cell,7,DR0101,TRUE,Baseline
GSM7953941,7_DR0401_Baseline_lib41313,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953942,7_DR0101_Baseline_lib41314,CD4 T cell,7,DR0101,TRUE,Baseline
GSM7953943,7_DR0401_Baseline_lib41315,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953944,7_DR0401_Baseline_lib41316,CD4 T cell,7,DR0401,FALSE,Baseline
GSM7953945,7_DR0401_Baseline_lib41317,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953946,7_DR0401_Baseline_lib41318,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953947,7_DR0401_Baseline_lib41319,CD4 T cell,7,DR0401,FALSE,Baseline
GSM7953948,7_DR0401_Baseline_lib41320,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953949,7_DR0101_Baseline_lib41321,CD4 T cell,7,DR0101,FALSE,Baseline
GSM7953950,7_DR0401_Baseline_lib41322,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953951,7_DR0401_Baseline_lib41323,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953952,7_DR0401_Baseline_lib41324,CD4 T cell,7,DR0401,FALSE,Baseline
GSM7953953,7_DR0401_Baseline_lib41325,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953954,7_DR0101_Baseline_lib41326,CD4 T cell,7,DR0101,TRUE,Baseline
GSM7953955,7_DR0401_Baseline_lib41327,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953956,7_DR0401_Baseline_lib41328,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953957,7_DR0101_Baseline_lib41329,CD4 T cell,7,DR0101,TRUE,Baseline
GSM7953958,7_DR0401_Baseline_lib41330,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953959,7_DR0401_Baseline_lib41331,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953960,7_DR0401_Baseline_lib41332,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953961,7_DR0401_Baseline_lib41333,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953962,7_DR0101_Baseline_lib41334,CD4 T cell,7,DR0101,FALSE,Baseline
GSM7953963,7_DR0401_Baseline_lib41335,CD4 T cell,7,DR0401,FALSE,Baseline
GSM7953964,7_DR0401_Baseline_lib41336,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953965,7_DR0401_Baseline_lib41337,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953966,7_DR0101_Baseline_lib41338,CD4 T cell,7,DR0101,TRUE,Baseline
GSM7953967,7_DR0401_Baseline_lib41339,CD4 T cell,7,DR0401,FALSE,Baseline
GSM7953968,7_DR0401_Baseline_lib41340,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953969,7_DR0101_Baseline_lib41341,CD4 T cell,7,DR0101,TRUE,Baseline
GSM7953970,7_DR0401_Baseline_lib41342,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953971,7_DR0401_Baseline_lib41343,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953972,7_DR0401_Baseline_lib41345,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953973,7_DR0401_Baseline_lib41346,CD4 T cell,7,DR0401,FALSE,Baseline
GSM7953974,7_DR0401_Baseline_lib41347,CD4 T cell,7,DR0401,FALSE,Baseline
GSM7953975,7_DR0401_Baseline_lib41348,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953976,7_DR0401_Baseline_lib41349,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953977,7_DR0401_Baseline_lib41350,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953978,7_DR0401_Baseline_lib41351,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953979,7_DR0101_Baseline_lib41353,CD4 T cell,7,DR0101,TRUE,Baseline
GSM7953980,7_DR0401_Baseline_lib41354,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953981,7_DR0401_Baseline_lib41356,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953982,7_DR0401_Baseline_lib41357,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953983,7_DR0101_Baseline_lib41358,CD4 T cell,7,DR0101,TRUE,Baseline
GSM7953984,7_DR0101_Baseline_lib41359,CD4 T cell,7,DR0101,TRUE,Baseline
GSM7953985,7_DR0401_Baseline_lib41360,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953986,7_DR0401_Baseline_lib41361,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953987,7_DR0101_Baseline_lib41362,CD4 T cell,7,DR0101,TRUE,Baseline
GSM7953988,7_DR0401_Baseline_lib41363,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953989,7_DR0101_Baseline_lib41364,CD4 T cell,7,DR0101,TRUE,Baseline
GSM7953990,7_DR0101_Baseline_lib41365,CD4 T cell,7,DR0101,FALSE,Baseline
GSM7953991,7_DR0401_Baseline_lib41366,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953992,7_DR0401_Baseline_lib41367,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953993,7_DR0401_Baseline_lib41368,CD4 T cell,7,DR0401,FALSE,Baseline
GSM7953994,7_DR0401_Baseline_lib41369,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953995,7_DR0401_Baseline_lib41370,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953996,7_DR0401_Baseline_lib41371,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953997,7_DR0401_Baseline_lib41372,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953998,7_DR0401_Baseline_lib41373,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7953999,7_DR0401_Baseline_lib41374,CD4 T cell,7,DR0401,FALSE,Baseline
GSM7954000,7_DR0401_Baseline_lib41375,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7954001,7_DR0401_Baseline_lib41376,CD4 T cell,7,DR0401,FALSE,Baseline
GSM7954002,7_DR0401_Baseline_lib41377,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7954003,7_DR0101_Baseline_lib41378,CD4 T cell,7,DR0101,FALSE,Baseline
GSM7954004,7_DR0401_Baseline_lib41379,CD4 T cell,7,DR0401,FALSE,Baseline
GSM7954005,7_DR0401_Baseline_lib41381,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7954006,7_DR0401_Baseline_lib41382,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7954007,7_DR0401_Baseline_lib41383,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7954008,7_DR0401_Baseline_lib41384,CD4 T cell,7,DR0401,FALSE,Baseline
GSM7954009,7_DR0401_Baseline_lib41385,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7954010,7_DR0401_Baseline_lib41386,CD4 T cell,7,DR0401,TRUE,Baseline
GSM7954011,10_DR0401_Baseline_lib41387,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954012,10_DR0401_Baseline_lib41388,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954013,10_DR0401_Baseline_lib41389,CD4 T cell,10,DR0401,FALSE,Baseline
GSM7954014,10_DR0401_Baseline_lib41390,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954015,10_DR0401_Baseline_lib41391,CD4 T cell,10,DR0401,FALSE,Baseline
GSM7954016,10_DR0401_Baseline_lib41392,CD4 T cell,10,DR0401,FALSE,Baseline
GSM7954017,10_DR0401_Baseline_lib41393,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954018,10_DR0401_Baseline_lib41394,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954019,10_DR0401_Baseline_lib41395,CD4 T cell,10,DR0401,FALSE,Baseline
GSM7954020,10_DR0401_Baseline_lib41396,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954021,10_DR0401_Baseline_lib41397,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954022,10_DR0401_Baseline_lib41398,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954023,10_DR0401_Baseline_lib41399,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954024,10_DR0401_Baseline_lib41400,CD4 T cell,10,DR0401,FALSE,Baseline
GSM7954025,10_DR0401_Baseline_lib41401,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954026,10_DR0401_Baseline_lib41402,CD4 T cell,10,DR0401,FALSE,Baseline
GSM7954027,10_DR0401_Baseline_lib41403,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954028,10_DR0401_Baseline_lib41404,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954029,10_DR0401_Baseline_lib41405,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954030,10_DR0401_Baseline_lib41406,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954031,10_DR0401_Baseline_lib41407,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954032,10_DR0401_Baseline_lib41408,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954033,10_DR0401_Baseline_lib41409,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954034,10_DR0401_Baseline_lib41410,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954035,10_DR0401_Baseline_lib41411,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954036,10_DR0401_Baseline_lib41412,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954037,10_DR0401_Baseline_lib41413,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954038,10_DR0401_Baseline_lib41414,CD4 T cell,10,DR0401,FALSE,Baseline
GSM7954039,10_DR0401_Baseline_lib41415,CD4 T cell,10,DR0401,FALSE,Baseline
GSM7954040,10_DR0401_Baseline_lib41416,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954041,10_DR0401_Baseline_lib41417,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954042,10_DR0401_Baseline_lib41418,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954043,10_DR0401_Baseline_lib41419,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954044,10_DR0401_Baseline_lib41420,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954045,10_DR0401_Baseline_lib41421,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954046,10_DR0401_Baseline_lib41422,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954047,10_DR0401_Baseline_lib41423,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954048,10_DR0401_Baseline_lib41424,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954049,10_DR0401_Baseline_lib41425,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954050,10_DR0401_Baseline_lib41426,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954051,10_DR0401_Baseline_lib41427,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954052,10_DR0401_Baseline_lib41428,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954053,10_DR0401_Baseline_lib41429,CD4 T cell,10,DR0401,FALSE,Baseline
GSM7954054,10_DR0401_Baseline_lib41430,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954055,10_DR0401_Baseline_lib41431,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954056,10_DR0401_Baseline_lib41432,CD4 T cell,10,DR0401,FALSE,Baseline
GSM7954057,10_DR0401_Baseline_lib41433,CD4 T cell,10,DR0401,FALSE,Baseline
GSM7954058,10_DR0401_Baseline_lib41434,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954059,10_DR0401_Baseline_lib41435,CD4 T cell,10,DR0401,FALSE,Baseline
GSM7954060,10_DR0401_Baseline_lib41436,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954061,10_DR0401_Baseline_lib41437,CD4 T cell,10,DR0401,FALSE,Baseline
GSM7954062,10_DR0401_Baseline_lib41438,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954063,10_DR0401_Baseline_lib41439,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954064,10_DR0401_Baseline_lib41440,CD4 T cell,10,DR0401,FALSE,Baseline
GSM7954065,10_DR0401_Baseline_lib41441,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954066,10_DR0401_Baseline_lib41442,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954067,10_DR0401_Baseline_lib41443,CD4 T cell,10,DR0401,FALSE,Baseline
GSM7954068,10_DR0401_Baseline_lib41444,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954069,10_DR0401_Baseline_lib41445,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954070,10_DR0401_Baseline_lib41446,CD4 T cell,10,DR0401,FALSE,Baseline
GSM7954071,10_DR0401_Baseline_lib41447,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954072,10_DR0401_Baseline_lib41448,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954073,10_DR0401_Baseline_lib41449,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954074,10_DR0401_Baseline_lib41450,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954075,10_DR0401_Baseline_lib41451,CD4 T cell,10,DR0401,FALSE,Baseline
GSM7954076,10_DR0401_Baseline_lib41452,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954077,10_DR0401_Baseline_lib41453,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954078,10_DR0401_Baseline_lib41454,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954079,10_DR0401_Baseline_lib41455,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954080,10_DR0401_Baseline_lib41456,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954081,10_DR0401_Baseline_lib41457,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954082,10_DR0401_Baseline_lib41458,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954083,10_DR0401_Baseline_lib41459,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954084,10_DR0401_Baseline_lib41460,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954085,10_DR0401_Baseline_lib41461,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954086,10_DR0401_Baseline_lib41462,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954087,10_DR0401_Baseline_lib41463,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954088,10_DR0401_Baseline_lib41464,CD4 T cell,10,DR0401,FALSE,Baseline
GSM7954089,10_DR0401_Baseline_lib41465,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954090,10_DR0401_Baseline_lib41466,CD4 T cell,10,DR0401,FALSE,Baseline
GSM7954091,10_DR0401_Baseline_lib41467,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954092,10_DR0401_Baseline_lib41468,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954093,10_DR0401_Baseline_lib41469,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954094,10_DR0401_Baseline_lib41470,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954095,10_DR0401_Baseline_lib41471,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954096,10_DR0401_Baseline_lib41472,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954097,10_DR0401_Baseline_lib41473,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954098,10_DR0401_Baseline_lib41474,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954099,10_DR0401_Baseline_lib41475,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954100,10_DR0401_Baseline_lib41476,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954101,10_DR0401_Baseline_lib41477,CD4 T cell,10,DR0401,FALSE,Baseline
GSM7954102,10_DR0401_Baseline_lib41478,CD4 T cell,10,DR0401,TRUE,Baseline
GSM7954103,10_DR0401_Baseline_lib41479,CD4 T cell,10,DR0401,FALSE,Baseline
GSM7954104,10_DR0401_Baseline_lib41480,CD4 T cell,10,DR0401,TRUE,Baseline
