"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","symbol"
258.745481906776,0.243707484347128,0.0590997933668546,4.12366051492505,3.72898382771836e-05,0.00639173844237167,"ENSG00000156802","ATAD2"
185.965915936683,0.471798303274249,0.114627345162447,4.11593152232243,3.85618791490559e-05,0.00653380069581877,"ENSG00000239713","APOBEC3G"
116.59107876038,0.513596516873696,0.125128287852931,4.10455961386886,4.0508580637437e-05,0.00678564758155066,"ENSG00000142507","PSMB6"
7.47552253102582,1.04514140293541,0.255331139983779,4.09327825427719,4.25316812106092e-05,NA,"ENSG00000137563","GGH"
117.129351003898,0.485767057762736,0.119019422815724,4.08140996041329,4.4763318758091e-05,0.00741411327879798,"ENSG00000204568","MRPS18B"
29.3165892297525,1.23135542525901,0.301907456323152,4.07858567077258,4.53105055324045e-05,0.00741412632650002,"ENSG00000211890","IGHA2"
3.59974689218258,1.3070004379171,0.320597087476361,4.07676953089436,4.56657148872178e-05,NA,"ENSG00000275291","RNVU1-26"
2579.708551654,0.611673596097671,0.150212413737279,4.07205756754222,4.65996578992995e-05,0.00741412632650002,"ENSG00000166441","RPL27A"
645.03462831288,0.691715817204076,0.169873421802348,4.07194845353091,4.66214981141017e-05,0.00741412632650002,"ENSG00000221963","APOL6"
44.2130120667746,0.521005178780431,0.127973942482467,4.07118174742339,4.6775235626111e-05,0.00741412632650002,"ENSG00000143314","MRPL24"
134.76120469149,0.463425332688949,0.113911386205059,4.0682968413246,4.73580262530679e-05,0.00742664537230291,"ENSG00000117226","GBP3"
72.4623744602491,-0.513420749781841,0.126594267999052,-4.05563978446233,4.99972610108547e-05,0.00775799604801062,"ENSG00000232973","CYP1B1-AS1"
332.292022017055,0.364009310589983,0.0898398447754075,4.0517580089322,5.08342276246122e-05,0.00776685055816814,"ENSG00000100138","SNU13"
703.919047717556,0.725488724421985,0.179345846432191,4.04519390247649,5.22798344264929e-05,0.00786384733960135,"ENSG00000089157","RPLP0"
204.341872031737,0.472394644658377,0.116959950996429,4.03894359251912,5.36924741088322e-05,0.00797205116659867,"ENSG00000184900","SUMO3"
95.2711565305893,0.870658107667629,0.216663403915276,4.01848254912534,5.85741463777705e-05,0.00854892566093778,"ENSG00000002549","LAP3"
165.228876970283,0.463096406710536,0.115356823376789,4.01446913285681,5.957973977013e-05,0.00861044062697535,"ENSG00000184983","NDUFA6"
